id,name,types,description,filename,tokens,lemmas,pos_tags,proper_nouns,named_entities
186,politoed,['water'],"If POLIWAG and POLIWHIRL hear its echoing cry, they respond by gather­ ing from far and wide.",0186_politoed.txt,"['if', 'poliwag', 'and', 'poliwhirl', 'hear', 'its', 'echoing', 'cry', 'they', 'respond', 'by', 'gather', 'ing', 'from', 'far', 'and', 'wide']","['if', 'poliwag', 'and', 'poliwhirl', 'hear', 'its', 'echo', 'cry', 'they', 'respond', 'by', 'gather', 'ing', 'from', 'far', 'and', 'wide']","[('if', 'IN', 'conjunction, subordinating or preposition'), ('poliwag', 'NN', 'noun, singular or mass'), ('and', 'CC', 'conjunction, coordinating'), ('poliwhirl', 'NN', 'noun, singular or mass'), ('hear', 'VBP', 'verb, non-3rd person singular present'), ('its', 'PRP$', 'pronoun, possessive'), ('echoing', 'VBG', 'verb, gerund or present participle'), ('cry', 'NN', 'noun, singular or mass'), ('they', 'PRP', 'pronoun, personal'), ('respond', 'VBP', 'verb, non-3rd person singular present'), ('by', 'IN', 'conjunction, subordinating or preposition'), ('gather', 'NN', 'noun, singular or mass'), ('ing', 'NN', 'noun, singular or mass'), ('from', 'IN', 'conjunction, subordinating or preposition'), ('far', 'RB', 'adverb'), ('and', 'CC', 'conjunction, coordinating'), ('wide', 'RB', 'adverb')]",[],[]
187,hoppip,"['grass', 'flying']","To keep from being blown away by the wind, they gather in clusters. They do enjoy gentle breezes, though.",0187_hoppip.txt,"['to', 'keep', 'from', 'being', 'blown', 'away', 'by', 'the', 'wind', 'they', 'gather', 'in', 'clusters', 'they', 'do', 'enjoy', 'gentle', 'breezes', 'though']","['to', 'keep', 'from', 'be', 'blow', 'away', 'by', 'the', 'wind', 'they', 'gather', 'in', 'cluster', 'they', 'do', 'enjoy', 'gentle', 'breeze', 'though']","[('to', 'TO', 'infinitival ""to""'), ('keep', 'VB', 'verb, base form'), ('from', 'IN', 'conjunction, subordinating or preposition'), ('being', 'VBG', 'verb, gerund or present participle'), ('blown', 'VBN', 'verb, past participle'), ('away', 'RB', 'adverb'), ('by', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('wind', 'NN', 'noun, singular or mass'), ('they', 'PRP', 'pronoun, personal'), ('gather', 'VBP', 'verb, non-3rd person singular present'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('clusters', 'NNS', 'noun, plural'), ('they', 'PRP', 'pronoun, personal'), ('do', 'VBP', 'verb, non-3rd person singular present'), ('enjoy', 'VB', 'verb, base form'), ('gentle', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('breezes', 'NNS', 'noun, plural'), ('though', 'RB', 'adverb')]",[],[]
188,skiploom,"['grass', 'flying']",The bloom on top of its head opens and closes as the temperature fluc­ tuates up and down.,0188_skiploom.txt,"['the', 'bloom', 'on', 'top', 'of', 'its', 'head', 'opens', 'and', 'closes', 'as', 'the', 'temperature', 'fluc', 'tuates', 'up', 'and', 'down']","['the', 'bloom', 'on', 'top', 'of', 'its', 'head', 'open', 'and', 'close', 'as', 'the', 'temperature', 'fluc', 'tuate', 'up', 'and', 'down']","[('the', 'DT', 'determiner'), ('bloom', 'NN', 'noun, singular or mass'), ('on', 'IN', 'conjunction, subordinating or preposition'), ('top', 'NN', 'noun, singular or mass'), ('of', 'IN', 'conjunction, subordinating or preposition'), ('its', 'PRP$', 'pronoun, possessive'), ('head', 'NN', 'noun, singular or mass'), ('opens', 'VBZ', 'verb, 3rd person singular present'), ('and', 'CC', 'conjunction, coordinating'), ('closes', 'VBZ', 'verb, 3rd person singular present'), ('as', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('temperature', 'NN', 'noun, singular or mass'), ('fluc', 'NN', 'noun, singular or mass'), ('tuates', 'VBZ', 'verb, 3rd person singular present'), ('up', 'RB', 'adverb'), ('and', 'CC', 'conjunction, coordinating'), ('down', 'IN', 'conjunction, subordinating or preposition')]",[],[]
189,jumpluff,"['grass', 'flying']","Once it catches the wind, it deft­ ly controls its cotton-puff spores to float, even around the world.",0189_jumpluff.txt,"['once', 'it', 'catches', 'the', 'wind', 'it', 'deft', 'ly', 'controls', 'its', 'cottonpuff', 'spores', 'to', 'float', 'even', 'around', 'the', 'world']","['once', 'it', 'catch', 'the', 'wind', 'it', 'deft', 'ly', 'control', 'its', 'cottonpuff', 'spore', 'to', 'float', 'even', 'around', 'the', 'world']","[('once', 'IN', 'conjunction, subordinating or preposition'), ('it', 'PRP', 'pronoun, personal'), ('catches', 'VBZ', 'verb, 3rd person singular present'), ('the', 'DT', 'determiner'), ('wind', 'NN', 'noun, singular or mass'), ('it', 'PRP', 'pronoun, personal'), ('deft', 'VBP', 'verb, non-3rd person singular present'), ('ly', 'FW', 'foreign word'), ('controls', 'VBZ', 'verb, 3rd person singular present'), ('its', 'PRP$', 'pronoun, possessive'), ('cottonpuff', 'NN', 'noun, singular or mass'), ('spores', 'NNS', 'noun, plural'), ('to', 'TO', 'infinitival ""to""'), ('float', 'VB', 'verb, base form'), ('even', 'RB', 'adverb'), ('around', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('world', 'NN', 'noun, singular or mass')]",[],[]
190,aipom,['normal'],Its tail is so powerful that it can use it to grab a tree branch and hold itself up in the air.,0190_aipom.txt,"['its', 'tail', 'is', 'so', 'powerful', 'that', 'it', 'can', 'use', 'it', 'to', 'grab', 'a', 'tree', 'branch', 'and', 'hold', 'itself', 'up', 'in', 'the', 'air']","['its', 'tail', 'be', 'so', 'powerful', 'that', 'it', 'can', 'use', 'it', 'to', 'grab', 'a', 'tree', 'branch', 'and', 'hold', 'itself', 'up', 'in', 'the', 'air']","[('its', 'PRP$', 'pronoun, possessive'), ('tail', 'NN', 'noun, singular or mass'), ('is', 'VBZ', 'verb, 3rd person singular present'), ('so', 'RB', 'adverb'), ('powerful', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('that', 'IN', 'conjunction, subordinating or preposition'), ('it', 'PRP', 'pronoun, personal'), ('can', 'MD', 'verb, modal auxiliary'), ('use', 'VB', 'verb, base form'), ('it', 'PRP', 'pronoun, personal'), ('to', 'TO', 'infinitival ""to""'), ('grab', 'VB', 'verb, base form'), ('a', 'DT', 'determiner'), ('tree', 'NN', 'noun, singular or mass'), ('branch', 'NN', 'noun, singular or mass'), ('and', 'CC', 'conjunction, coordinating'), ('hold', 'VB', 'verb, base form'), ('itself', 'PRP', 'pronoun, personal'), ('up', 'RP', 'adverb, particle'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('air', 'NN', 'noun, singular or mass')]",[],[]
191,sunkern,['grass'],"It may drop out of the sky suddenly. If attacked by a SPEAROW, it will violently shake its leaves.",0191_sunkern.txt,"['it', 'may', 'drop', 'out', 'of', 'the', 'sky', 'suddenly', 'if', 'attacked', 'by', 'a', 'spearow', 'it', 'will', 'violently', 'shake', 'its', 'leaves']","['it', 'may', 'drop', 'out', 'of', 'the', 'sky', 'suddenly', 'if', 'attack', 'by', 'a', 'spearow', 'it', 'will', 'violently', 'shake', 'its', 'leave']","[('it', 'PRP', 'pronoun, personal'), ('may', 'MD', 'verb, modal auxiliary'), ('drop', 'VB', 'verb, base form'), ('out', 'IN', 'conjunction, subordinating or preposition'), ('of', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('sky', 'NN', 'noun, singular or mass'), ('suddenly', 'RB', 'adverb'), ('if', 'IN', 'conjunction, subordinating or preposition'), ('attacked', 'VBN', 'verb, past participle'), ('by', 'IN', 'conjunction, subordinating or preposition'), ('a', 'DT', 'determiner'), ('spearow', 'NN', 'noun, singular or mass'), ('it', 'PRP', 'pronoun, personal'), ('will', 'MD', 'verb, modal auxiliary'), ('violently', 'RB', 'adverb'), ('shake', 'VB', 'verb, base form'), ('its', 'PRP$', 'pronoun, possessive'), ('leaves', 'NNS', 'noun, plural')]",[],[]
192,sunflora,['grass'],"It converts sun­ light into energy. In the darkness after sunset, it closes its petals and becomes still.",0192_sunflora.txt,"['it', 'converts', 'sun', 'light', 'into', 'energy', 'in', 'the', 'darkness', 'after', 'sunset', 'it', 'closes', 'its', 'petals', 'and', 'becomes', 'still']","['it', 'convert', 'sun', 'light', 'into', 'energy', 'in', 'the', 'darkness', 'after', 'sunset', 'it', 'close', 'its', 'petal', 'and', 'become', 'still']","[('it', 'PRP', 'pronoun, personal'), ('converts', 'VBZ', 'verb, 3rd person singular present'), ('sun', 'NN', 'noun, singular or mass'), ('light', 'NN', 'noun, singular or mass'), ('into', 'IN', 'conjunction, subordinating or preposition'), ('energy', 'NN', 'noun, singular or mass'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('darkness', 'NN', 'noun, singular or mass'), ('after', 'IN', 'conjunction, subordinating or preposition'), ('sunset', 'NN', 'noun, singular or mass'), ('it', 'PRP', 'pronoun, personal'), ('closes', 'VBZ', 'verb, 3rd person singular present'), ('its', 'PRP$', 'pronoun, possessive'), ('petals', 'NNS', 'noun, plural'), ('and', 'CC', 'conjunction, coordinating'), ('becomes', 'VBZ', 'verb, 3rd person singular present'), ('still', 'RB', 'adverb')]",[],[]
193,yanma,"['bug', 'flying']","If it flaps its wings really fast, it can generate shock waves that will shatter win­ dows in the area.",0193_yanma.txt,"['if', 'it', 'flaps', 'its', 'wings', 'really', 'fast', 'it', 'can', 'generate', 'shock', 'waves', 'that', 'will', 'shatter', 'win', 'dows', 'in', 'the', 'area']","['if', 'it', 'flap', 'its', 'wing', 'really', 'fast', 'it', 'can', 'generate', 'shock', 'wave', 'that', 'will', 'shatter', 'win', 'dow', 'in', 'the', 'area']","[('if', 'IN', 'conjunction, subordinating or preposition'), ('it', 'PRP', 'pronoun, personal'), ('flaps', 'VBZ', 'verb, 3rd person singular present'), ('its', 'PRP$', 'pronoun, possessive'), ('wings', 'NNS', 'noun, plural'), ('really', 'RB', 'adverb'), ('fast', 'VBP', 'verb, non-3rd person singular present'), ('it', 'PRP', 'pronoun, personal'), ('can', 'MD', 'verb, modal auxiliary'), ('generate', 'VB', 'verb, base form'), ('shock', 'NN', 'noun, singular or mass'), ('waves', 'NNS', 'noun, plural'), ('that', 'WDT', 'wh-determiner'), ('will', 'MD', 'verb, modal auxiliary'), ('shatter', 'VB', 'verb, base form'), ('win', 'NN', 'noun, singular or mass'), ('dows', 'VBZ', 'verb, 3rd person singular present'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('the', 'DT', 'determiner'), ('area', 'NN', 'noun, singular or mass')]",[],[]
194,wooper,"['water', 'ground']",This POKéMON lives in cold water. It will leave the water to search for food when it gets cold outside.,0194_wooper.txt,"['this', 'pokémon', 'lives', 'in', 'cold', 'water', 'it', 'will', 'leave', 'the', 'water', 'to', 'search', 'for', 'food', 'when', 'it', 'gets', 'cold', 'outside']","['this', 'pokémon', 'live', 'in', 'cold', 'water', 'it', 'will', 'leave', 'the', 'water', 'to', 'search', 'for', 'food', 'when', 'it', 'get', 'cold', 'outside']","[('this', 'DT', 'determiner'), ('pokémon', 'NNP', 'noun, proper singular'), ('lives', 'VBZ', 'verb, 3rd person singular present'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('cold', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('water', 'NN', 'noun, singular or mass'), ('it', 'PRP', 'pronoun, personal'), ('will', 'MD', 'verb, modal auxiliary'), ('leave', 'VB', 'verb, base form'), ('the', 'DT', 'determiner'), ('water', 'NN', 'noun, singular or mass'), ('to', 'TO', 'infinitival ""to""'), ('search', 'VB', 'verb, base form'), ('for', 'IN', 'conjunction, subordinating or preposition'), ('food', 'NN', 'noun, singular or mass'), ('when', 'WRB', 'wh-adverb'), ('it', 'PRP', 'pronoun, personal'), ('gets', 'VBZ', 'verb, 3rd person singular present'), ('cold', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('outside', 'RB', 'adverb')]",['pokémon'],[]
195,quagsire,"['water', 'ground']","This carefree POKéMON has an easy-going nature. While swimming, it always bumps into boat hulls.",0195_quagsire.txt,"['this', 'carefree', 'pokémon', 'has', 'an', 'easygoing', 'nature', 'while', 'swimming', 'it', 'always', 'bumps', 'into', 'boat', 'hulls']","['this', 'carefree', 'pokémon', 'have', 'an', 'easygoing', 'nature', 'while', 'swim', 'it', 'always', 'bump', 'into', 'boat', 'hull']","[('this', 'DT', 'determiner'), ('carefree', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('pokémon', 'NNP', 'noun, proper singular'), ('has', 'VBZ', 'verb, 3rd person singular present'), ('an', 'DT', 'determiner'), ('easygoing', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('nature', 'NN', 'noun, singular or mass'), ('while', 'IN', 'conjunction, subordinating or preposition'), ('swimming', 'VBG', 'verb, gerund or present participle'), ('it', 'PRP', 'pronoun, personal'), ('always', 'RB', 'adverb'), ('bumps', 'VBZ', 'verb, 3rd person singular present'), ('into', 'IN', 'conjunction, subordinating or preposition'), ('boat', 'NN', 'noun, singular or mass'), ('hulls', 'NNS', 'noun, plural')]",['pokémon'],[]
196,espeon,['psychic'],It uses the fine hair that covers its body to sense air currents and predict its ene­ my's actions.,0196_espeon.txt,"['it', 'uses', 'the', 'fine', 'hair', 'that', 'covers', 'its', 'body', 'to', 'sense', 'air', 'currents', 'and', 'predict', 'its', 'ene', 'mys', 'actions']","['it', 'use', 'the', 'fine', 'hair', 'that', 'cover', 'its', 'body', 'to', 'sense', 'air', 'current', 'and', 'predict', 'its', 'ene', 'mys', 'action']","[('it', 'PRP', 'pronoun, personal'), ('uses', 'VBZ', 'verb, 3rd person singular present'), ('the', 'DT', 'determiner'), ('fine', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('hair', 'NN', 'noun, singular or mass'), ('that', 'WDT', 'wh-determiner'), ('covers', 'VBZ', 'verb, 3rd person singular present'), ('its', 'PRP$', 'pronoun, possessive'), ('body', 'NN', 'noun, singular or mass'), ('to', 'TO', 'infinitival ""to""'), ('sense', 'VB', 'verb, base form'), ('air', 'NN', 'noun, singular or mass'), ('currents', 'NNS', 'noun, plural'), ('and', 'CC', 'conjunction, coordinating'), ('predict', 'VB', 'verb, base form'), ('its', 'PRP$', 'pronoun, possessive'), ('ene', 'NNP', 'noun, proper singular'), ('mys', 'NNP', 'noun, proper singular'), ('actions', 'NNS', 'noun, plural')]","['ene', 'mys']",[]
197,umbreon,['dark'],"When agitated, this POKéMON pro­ tects itself by spraying poisonous sweat from its pores.",0197_umbreon.txt,"['when', 'agitated', 'this', 'pokémon', 'pro', 'tects', 'itself', 'by', 'spraying', 'poisonous', 'sweat', 'from', 'its', 'pores']","['when', 'agitate', 'this', 'pokémon', 'pro', 'tect', 'itself', 'by', 'spray', 'poisonous', 'sweat', 'from', 'its', 'pore']","[('when', 'WRB', 'wh-adverb'), ('agitated', 'VBN', 'verb, past participle'), ('this', 'DT', 'determiner'), ('pokémon', 'NNP', 'noun, proper singular'), ('pro', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('tects', 'VBZ', 'verb, 3rd person singular present'), ('itself', 'PRP', 'pronoun, personal'), ('by', 'IN', 'conjunction, subordinating or preposition'), ('spraying', 'VBG', 'verb, gerund or present participle'), ('poisonous', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('sweat', 'NN', 'noun, singular or mass'), ('from', 'IN', 'conjunction, subordinating or preposition'), ('its', 'PRP$', 'pronoun, possessive'), ('pores', 'NNS', 'noun, plural')]",['pokémon'],[]
198,murkrow,"['dark', 'flying']","Feared and loathed by many, it is believed to bring misfortune to all those who see it at night.",0198_murkrow.txt,"['feared', 'and', 'loathed', 'by', 'many', 'it', 'is', 'believed', 'to', 'bring', 'misfortune', 'to', 'all', 'those', 'who', 'see', 'it', 'at', 'night']","['fear', 'and', 'loathe', 'by', 'many', 'it', 'be', 'believe', 'to', 'bring', 'misfortune', 'to', 'all', 'those', 'who', 'see', 'it', 'at', 'night']","[('feared', 'VBN', 'verb, past participle'), ('and', 'CC', 'conjunction, coordinating'), ('loathed', 'VBN', 'verb, past participle'), ('by', 'IN', 'conjunction, subordinating or preposition'), ('many', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('it', 'PRP', 'pronoun, personal'), ('is', 'VBZ', 'verb, 3rd person singular present'), ('believed', 'VBN', 'verb, past participle'), ('to', 'TO', 'infinitival ""to""'), ('bring', 'VB', 'verb, base form'), ('misfortune', 'NN', 'noun, singular or mass'), ('to', 'IN', 'conjunction, subordinating or preposition'), ('all', 'PDT', 'predeterminer'), ('those', 'DT', 'determiner'), ('who', 'WP', 'wh-pronoun, personal'), ('see', 'VBP', 'verb, non-3rd person singular present'), ('it', 'PRP', 'pronoun, personal'), ('at', 'IN', 'conjunction, subordinating or preposition'), ('night', 'NN', 'noun, singular or mass')]",[],"[('night', 'TIME')]"
199,slowking,"['water', 'psychic']","It has incredible intellect and in­ tuition. Whatever the situation, it remains calm and collected.",0199_slowking.txt,"['it', 'has', 'incredible', 'intellect', 'and', 'in', 'tuition', 'whatever', 'the', 'situation', 'it', 'remains', 'calm', 'and', 'collected']","['it', 'have', 'incredible', 'intellect', 'and', 'in', 'tuition', 'whatever', 'the', 'situation', 'it', 'remain', 'calm', 'and', 'collect']","[('it', 'PRP', 'pronoun, personal'), ('has', 'VBZ', 'verb, 3rd person singular present'), ('incredible', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('intellect', 'NN', 'noun, singular or mass'), ('and', 'CC', 'conjunction, coordinating'), ('in', 'IN', 'conjunction, subordinating or preposition'), ('tuition', 'NN', 'noun, singular or mass'), ('whatever', 'WDT', 'wh-determiner'), ('the', 'DT', 'determiner'), ('situation', 'NN', 'noun, singular or mass'), ('it', 'PRP', 'pronoun, personal'), ('remains', 'VBZ', 'verb, 3rd person singular present'), ('calm', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('and', 'CC', 'conjunction, coordinating'), ('collected', 'VBD', 'verb, past tense')]",[],[]
200,misdreavus,['ghost'],It likes playing mischievous tricks such as screaming and wailing to startle people at night.,0200_misdreavus.txt,"['it', 'likes', 'playing', 'mischievous', 'tricks', 'such', 'as', 'screaming', 'and', 'wailing', 'to', 'startle', 'people', 'at', 'night']","['it', 'like', 'play', 'mischievous', 'trick', 'such', 'as', 'scream', 'and', 'wail', 'to', 'startle', 'people', 'at', 'night']","[('it', 'PRP', 'pronoun, personal'), ('likes', 'VBZ', 'verb, 3rd person singular present'), ('playing', 'VBG', 'verb, gerund or present participle'), ('mischievous', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('tricks', 'NNS', 'noun, plural'), ('such', 'JJ', 'adjective (English), other noun-modifier (Chinese)'), ('as', 'IN', 'conjunction, subordinating or preposition'), ('screaming', 'VBG', 'verb, gerund or present participle'), ('and', 'CC', 'conjunction, coordinating'), ('wailing', 'VBG', 'verb, gerund or present participle'), ('to', 'TO', 'infinitival ""to""'), ('startle', 'VB', 'verb, base form'), ('people', 'NNS', 'noun, plural'), ('at', 'IN', 'conjunction, subordinating or preposition'), ('night', 'NN', 'noun, singular or mass')]",[],"[('night', 'TIME')]"
